polarity,tweet
4,@tpr2 Sounds great  Any big projects going on for you right now?
4,I am so sick hearing about the #swineflu. The press is like BOB in &quot;What about Bob&quot;!!! Great movie! 
4,goodnight!!!! 
0,@keytar what's wrong 
0,but he did not kiss me  hahaha
0,"@titaniumfish thought I was starting at 6.30, actually meant to be 7. "
0,"Sigh. I really miss my 2nd graders...well, I guess they're 3rd graders now...but I still miss them terribly "
0,It's always good to go home. Too bad my girlfriend can't tag along 
4,Clown chic.. My new style  http://twitpic.com/6gr77
0,playing guitar hero and i think my battery in my guitar died.    anyone got AA's?
4,So freaking excited Adam Lambert is in the finale! Woo!  &lt;3 Can't wait!
0,I feel like someone is sitting on my chest..  
4,@OlgaOvaltina clowning about in a silent way 
0,@Ellie_mcgrath91 im coming the 8/8-16/8.. hope it will come up a gig or something  xx
4,"@simonbrown I can but admire your ambition/modesty  Why not solve everything, while you're at it?"
4,Explain it to me by Liz phair=great music  Going to bed goodnight twitter!
4,"@bluefur if I win the server, I'll trade you for hosting LOL "
0,"@Ecgric Well, there's an actual character limit.  I wanted the Space Goats one but it wouldn't fit.  "
4,Leaving work.    Why is the end of the month so crazy?
0,@Floris i wish i had as many as you! 
0,i have not told my mom that i will attend the party of my friend later! what will i do?!?!? 
4,"Busy busy day... marking exams, then later I need to check the mp3 recordings I took at the Prison to see if we caught any evp "
0,what...a day. definitely no barry's tonight   hi my name is negative nancy
0,my best friend doesnt even want to talk to me 
4,"136 miles on the bike, short but effective run and swim makes for an awesome weekend with my courtney "
4,@RichardWiseman Thank you. Just in the right time to take on holiday. should i put a picture of it on a vision board and stare at it 
4,"@sirwobin you've not seen the 'fluteboxer' yet?  saw that last week on facebook (ironically, first) "
0,Gotta get up at 4:30a tomorrow  At least today I got a 60 min P90 workout done. I'll be more fun when I get used to this schedule. Night.
0,I wish it was one week in the future...hello I NEED a holiday 
0,NO!!!! I missed #musicmonday 
0,ok i have changed my mind! Im sick of spending the weekends alone 
0,"@cjwilliams1975 @barmanandy We were in Lindos, and it absolutely ruled. Will post some pictures somewhere, some time. Back to work today "
0,Arg.. i feel like i got hit by a train.. Couldn't fall asleep till six 
4,@HashimMiles so typical you... only person who even mentioned that... 
0,OMG TODAY! AT 10 a.m. GOSH I'M SHAKING ......... and i'm so sick 
0,I'm wondering if the reason why I haven't heard from my Hong Kong friend the past few days is bc of the recent website blocks in China. 
0,@BitchinRob that is one awesome machine. Surprising the battery indication would be the thing that pleased me most - mine just dies 
0,"so many snipers, and no camera "
0,about to go to bed. ive been way too stressed out lately. and feel so helpless for some ppl. 
0,"@emilyruppe Well he said that he is a looser, and that is what the show implies "
0,"Good morning. I got a lot of sleep last night, but also a lot of bug bites when I was outside "
0,I think Tigalily is sick again  am sitting with her to try and cheer her up.
4,just got done watching UP.... SOOOOOOO good.  a new favorite 
0,Watching something for the weekend...not feeling to good 
0,Tummy ache  ... watching Titanic and wishing I had ginger ale
4,"O hai twitters! I've been here all morning pimping my iTouch ...in other news, today is crappy summer pool tiemz for me! "
0,@Karenrox13 that looks sooooo yummy...id say save me some but your so far 
0,Just dropped the car off at rdu.  i dont want to go home.
4,"Any1 going to RM LA SS today, look for me! I'm wearing my Gold Crackle Rose  http://twitpic.com/5cp5t"
0,@lisatroy Hi! So far not looking good cuz now I'm stuck in traffic. 
4,says good evening to all... 
0,its beautiful outside and i have work 
4,@DanielleBebe I love you! And I guess that gross picture makes up for the fact of the getting ready picture 
0,"#BGT DCD Seniors were good, but not good enough. "
0,THE BLUES LOST      
4,It's HurriKen. The best street dancer in the world. Representing the Natural Disasters 
0,wants to stab physics in the face and win the elections 
0,"@FionaK My family has gone through the flu - tried to avoid getting it, but its hit really bad. Don't think I could get Tamiflu "
4,@turnitgrey your off by 106. gosh darn i feel so damn smart wearing @Ayyaya 'z glasssssses 
0,i want to see my baby 
4,"im such a stubborn asshOle when i wanna be, but i know how to make things right again "
0,I wish a had the chanel bay and ray bans 
4,@sotak you're having Spanish lessons? why? 
0,so nervous for jv bball...  what if they reject me? quoth &quot;keep on trucking&quot; &lt;--[ haha so funny that marlissa accidentally quoted me (; ]
4,"@kkozmic haha, no I opened the twitter late !  how's the day ?"
4,"Legally Blonde it is. I mean, I just saw the musical, I may as well watch the movie again. "
4,@gabysslave love to. watching the work of you Brummies with pride - great stuff! 
4,It's so funny how I still have a little crush on these guys Mario Lopez too 
0,is off to the store.  Blech.  
4,@YEPNAYDEA oh don't switch sides now....I'm still bad all by myself 
0,Im pissed...phone tripping again and im hung over 
0,not hungry anymore! :-P just slightly down from the headache which doesn't leave me alone...  Hope my new indian incense will help! 
0,Horrible crick i've got in my neck today. Got it last night zipping up the side of a dress?  Can't move head without pain 
4,"@gfalcone601 ahh your coming southend, thats so cool! im so excited "
0,@PinksTwitFans I no and im getting made 
4,Just had my hair and nails done by my fabulous mummy  x
4,@taylorswift13 I'm going to your concert on Friday at the Staples Center! I'm sure you're gonna rock! 
4,"Fuck @bobsantana , fuck @crazkatlady , fuck @WalshCoast , @sacbeejp 's cool , fuck @agrasmick  .. I win "
0,Cant im to the wedding pissed as fuck 
0,@KameronKhaos so do smokers. it's a bad habit kameron. i don't like it  smelly smokerrrr.
0,grrr! i want to shower already but dad is still fixing the window 
4,@Yardydp81 Thankyou 
4,@jordanknight nice pic!!! Thanks for sharing!!! 
0,"caught man flu, from her man dude, no more kissy kissy time! damn you... "
0,It's another rainy day in St. Louis   Can someone send sunshine this way? Pretty please with sugar on top?
4,@Sar76 Almost settled in now - still need to get my exercise routine going though  You ok?
0,"My 1st day on TWiTTER! Going to kick back at home, cause its rainin here!! "
0,@KittyBoo81 right channel 5 now missy!! Don't let me down 
4,@babybluesteel in the very beginning of the epi.  Labeled &quot;good looking guy&quot; or something- lol You'll recognize the voice
0,@TrevorDikes No I don't. I'm playing it on PS3 so there is no dlc for me 
4,My kid just asked if $110 was to much for shoes 
0,@bourgtai apparently 
0,@RyanXzavier nuthin right now.... Bout to go to bed... 
0,@ShrimptonCoutur now I just have to go through 1200 posts to find the links that didn't redirect! 
0,ny hair  wtf
0,jus skinned my knee. Wat am i 6!?!?! Hurts lyke hell tho. Its always tha little ones that hurt tha most. 
4,@AngNewell77 Good morning or day 
4,"@SarahMillican75 enjoyed last nights show, even joke only I laughed at "
4,dam just got update dark keys wgged out the phone 
4,@benhamin thank you 
0,@fool l'll keep an eye out when downtown and around. So sorry man 
0,Not going to vannas  still going to the library tho ?
0,"@officialkimchiu so Sharon's playing right now, instead of TD   lol.so i have to either stay up till 12 or wait till tomorrow at 8"
0,"When the head of the library joins me with a visit to a hospital department etc, I feel like I might as well go with a hoover salesman. "
4,"Getting on the plane.  In 3 hours, I'll be in Florida."
0,@moniiicaa whatttt!?!? I like conan 
0,@B__ at home 
4,"i'm going to do some chores, then going to the mall with ashleyy &amp;&amp; nicolee. !@#$%^ "
4,@aprdna Here's a positive vibe -&gt; Thank God It's Friday! 
0,@kayoungche just the $ really.  I just don't know how 2 explain 2 the boss. 
4,"@shawnmdriscoll you and i both get our &quot;numbers crunched&quot; by @melaniward, i saw @rickbutts video &amp; emailed mel right away. "
4,I make the good girls go bad 
4,http://twitpic.com/6toq3 - Danny Gokey's Direct Message for meee!!!! 
0,goin bak to thee hotel. we lost.   shame shame.
0,"so im pretty mad, selena abd demi are in toronto rigt now and im two hours away from them "
4,@Reenit Thx  when are you adding your photo?
0,Birthday: heartbreaking. Today: not much better 
0,another day of feelin rotten 
0,@rebeca_scurtu Esti la Fru? Can't believe it! Noi suntem la studio peste drum... dar nu putem iesi acum  Pupam!
4,So my goal last night of going to sleep at 10...haha. I made the mistake of picking up a book!! 
0,RIP Terminator: The Sarah Connor Chronicles... 
4,@leebryant ah server crashes don't take in account 4-day weekends  (at least in the netherlands). good luck!
4,@UmAlawi @orangeflowers robbed me of my me time 
0,A disappointingly tepid review.   *Sympathy* @lawrenceschimel
0,Commitment. Waaay too much slipping into next iteration. And beyond 
4,@Raatek  is that mean close to heaven 
4,Chillen....5 days til I go home back to Cali!!!!! 
4,Can't stop laughing seeing the picture and it's comment..  http://myloc.me/3SY0
4,@Kabren I'm using multiple account for different groups. At least it's a nice feature 
4,@_Aether_  stop by the Vindicia booth before you go - we have chocolate 
0,Looks like I'm not going anywhere tonight 
4,@racheldory Ha! I beat you to it. I just realized everything was being updated on twitter. Lame. I'm leaving the level advance for you 
4,Oh no! they need a lot of water when they are fruiting 
0,is listening to ?ại Nhân's &quot;Tiê?t Học Cuô?i Cùng&quot;. I miss my high shool life! 
4,Collingwood training this morning was awesome! The boys were looking mighty fineeee 
4,@FranAspiemom scratch that you use them  x
4,Watching hose racing livestream and betting.. unfortunately not very successful so far  #fb
4,@PDXvlog you're so silly. 
4,back in Odense after a week @ my parents in the South.. 
0,@innuendogirl My computer froze because of that open office thing. I have to use my other computer and tv.com is blocked on here. 
4,@deadheadland Right on--right on  www.myspace.com/darkstarcrashes13
4,@wandaharland don't worry about it. Next time I'm in I'll get your shop assistant to help me over it 
4,"@BenjaminEllis Jubilee line to Canning Town, then DLR to Custom House. Takes 20-25mins. "
0,Wolverine Day!  Going to buy my tickets early today.  Movie was sold out last night   About to go hit this morning cardio!
4,is going to the movies tonight and tango @ tanzhaus afterwards  gonna be fun!
0,omg my phone is really upsetting me 
0,"I was lying in bed last night and this morning cursing as my legs were throbbing...  But hey, off to gym in a bit... do it all again..."
4,gng to macdonald  wif sis =D
0,"i wanna be in Lincoln, with an ice cream and my bestust friend  i miss my spoon"
4,"@JoeCascio cool, thanks for the info. "
4,@dariust101 http://twitpic.com/6cteu - I dig it  lol thankss
0,@KelsLovesNkotb  something weird with twitter tonight I guess.  
4,Almost Off Work... Yeeeeeeesssssss 
4,I'm wearing my the used shirt  it has a bear and woman with a glove on it 
0,Just finishing packing &amp; then it's back to the real world  byebye Download until next year!
4,(@SHUTUP) it's so warm here  just the way i love it
0,@JacobLovie  what's up mr!?
0,@maialideth lack of sleep always makes everything so unreal. 
0,asks bakit mahilig kumain ng load ang Globe?  http://plurk.com/p/xreqh
4,@andyclemmensen YOU HAVE FEELINGS? OMG YOU GIRL! HAHAHAHAAH!  bradie &gt; you 
